epoch,train_loss,val_loss,val_f1,val_f2,val_precision,val_recall
0,1.1320252291757058,0.9385083835652528,0.10915691271504817,0.09193290812646773,0.22924840654881165,0.0855752419430309
1,0.8544216174885159,0.8883836205468107,0.21600073931762043,0.21242933550826248,0.29988315147194117,0.22386149986010295
2,0.8287748424715586,0.8378691181320108,0.295030180240353,0.36536183777986786,0.2438000233823924,0.48200985122116047
3,0.7989573386999277,0.8117121151215116,0.3048789241405223,0.33439257668396954,0.31056271450153305,0.38594392090675606
4,0.7713966124198016,0.8045898075973079,0.3139297890999228,0.33806176951517425,0.3160321346520678,0.37667704483470854
5,0.7466748154540946,0.7403866029063725,0.35580351440271996,0.42091274446573645,0.3118134652944102,0.5151464487886876
6,0.7271463717270761,0.7236221648320403,0.3520244783568233,0.4598945815537858,0.2667020867606233,0.6212105344296502
7,0.7137530176348277,0.7075729269080873,0.3731709248179716,0.43868574857249837,0.3241472328280388,0.5237915426645262
8,0.6996983705063211,0.7278528719869218,0.3421088241155135,0.471052504104347,0.24373654362536856,0.6784218194183551
9,0.6855251945521497,0.6796778430982119,0.38486472162734864,0.47084101150501034,0.3140440263647154,0.5831101195467159
10,0.6763630358342132,0.6670627673500905,0.39571991422562197,0.4897331885953219,0.32045723764947376,0.618354842728968
11,0.660759476514963,0.6832585873355638,0.37384234648091935,0.4990744874341174,0.27477065961706254,0.6872294436805416
12,0.6567894371386567,0.693131268041397,0.35311277339868546,0.5103388368401071,0.2401520996290949,0.7919641507130468
13,0.6444414460281441,0.6362242473880586,0.41232696087316817,0.5162544072085443,0.3268152687095203,0.6587361365830074
14,0.6377632690770594,0.7015162524984423,0.3459917779999178,0.51393062806666,0.2299235516764961,0.8361553297006229
15,0.6262605872628916,0.6271052672967433,0.4067303600627823,0.5257132247120007,0.30866439733150985,0.6910295821662751
16,0.6218783895893873,0.6223798421666077,0.4162337959339298,0.5298937385598784,0.319905920140922,0.6843607476536308
17,0.6118915126873896,0.6128393896983616,0.4336907616170151,0.52270683655314,0.35950059727956335,0.6357645649246795
18,0.6056345115959375,0.5885863164111345,0.4289006202267663,0.5516065180437285,0.32577923546779364,0.7196235665479364
19,0.5973211653631737,0.616653946615052,0.39721148525734473,0.5487281611598223,0.2817620288239489,0.7939472963336317
20,0.5929027213230392,0.6138014161410457,0.39977886756051406,0.5481189495276774,0.28438905338212145,0.7790254859488979
21,0.5859185215844288,0.6017089106727379,0.4010594737158709,0.558468846896657,0.28152925252784106,0.8164674939611022
22,0.577381597789704,0.5963788435320805,0.4559979593228714,0.5211975671355195,0.40436528080547773,0.5980120449866231
23,0.5690522346291607,0.5960009689776564,0.4695674731121722,0.5421810837418044,0.410491297401348,0.6286480799995456
24,0.5636250135316029,0.5633578162568286,0.4378138171361634,0.5713620994937213,0.3248531696915338,0.7528465680864908
25,0.5547779267190268,0.5716217477150066,0.44022319402886856,0.5680083729256796,0.3325406586697306,0.746576691254024
26,0.5529889357845168,0.5533757826590971,0.4478445636607554,0.5792360660324426,0.3363620340787044,0.7579245297715017
27,0.5449039620511672,0.5388844499578519,0.46839261487543804,0.5717440700546264,0.37534798509616135,0.696722818198439
28,0.5357598141847153,0.5390675683867131,0.45838194962143813,0.584397095225887,0.34819932156205347,0.7485132961373976
29,0.5352612145885622,0.5467616670401566,0.43610914371032544,0.5862123210553135,0.31501959733515594,0.8082556720267858
30,0.5266552094150992,0.5479745923608237,0.4838596730682664,0.5817084547706516,0.3988005520550235,0.7067595492090619
31,0.5222610758440527,0.5215473730070463,0.4585913897590527,0.6025050351877227,0.33867343265957395,0.8066118991763179
32,0.5143511167209073,0.5181050629220454,0.46417544124938287,0.603116148538184,0.3459939583272496,0.794187633312213
33,0.5107846862859855,0.5355139814774941,0.49430215281282847,0.5738930754698347,0.42044664857235226,0.6638209313361888
34,0.506332153783125,0.5166671422900329,0.5015055672429816,0.5809407320363073,0.4252561171818842,0.6697640243358275
35,0.500412135911743,0.5046783474838706,0.5057189712413206,0.6064120683590198,0.41199380210129305,0.7258129245532725
36,0.4938836719385639,0.4846335638895105,0.4949423196016725,0.6196303302273832,0.3837373046309341,0.7796374978592981
37,0.49169306086199316,0.5093013162134519,0.5180463681328062,0.5834660488281471,0.4587252531205945,0.6543496335592794
38,0.4873794092042414,0.5051004615558292,0.45574663568444895,0.6161961577381341,0.32724962455344486,0.8590220295876028
39,0.48462797114752,0.49684487540058714,0.5184945347798359,0.6000874947144124,0.44165161006344406,0.6917527738272025
40,0.4767260717320766,0.5149975482785526,0.4546083033861501,0.6098424721280361,0.32873198865733794,0.8399080729114148
41,0.4745558442303498,0.4716014221217377,0.4981858542096823,0.6336759062403383,0.37863879367832065,0.8096258789915444
42,0.4675505234105555,0.47380082048179073,0.48619047479875666,0.6352232334207196,0.35971800748161353,0.8412533574552191
43,0.4675972574976235,0.47164230814057406,0.5008594330095085,0.6298101642651143,0.3847456642882676,0.7917401226824393
44,0.4608611391680273,0.4636039062868274,0.5013056783968703,0.6389522290310745,0.3799371097164824,0.8187373439242069
45,0.45726507726837606,0.47164806143822524,0.4893163899542495,0.6361518578404673,0.3638337623625697,0.8379883441768917
46,0.4525833031440752,0.46039765383687986,0.527936555416587,0.6361539701203285,0.42754752943037977,0.7663243527050565
47,0.45282761867229754,0.45899815798500837,0.5010975850746036,0.6422233438973269,0.37761259107268813,0.827090170204775
48,0.44644424211385564,0.45269938675735455,0.5337803500012598,0.6402834861023315,0.43226743967614567,0.7634879473895597
49,0.4461955959440896,0.47942316840668725,0.4757320497728528,0.6346142502020583,0.3445985901823206,0.8594438982396403
50,0.4408144205134379,0.44143852234878433,0.5362431783879661,0.6533424368677014,0.42756325809869905,0.7954139188673682
51,0.4380080621706415,0.4495784720984437,0.5331360223402182,0.6450206351946441,0.4283958056875938,0.7788666866050102
52,0.43371671667465794,0.4560854327573576,0.5388821528851562,0.63422282680814,0.4466604796244601,0.7404474473226735
53,0.43057854507303883,0.4354028041761652,0.5406620985890852,0.6558227842616445,0.4324982136962628,0.7931378922797104
54,0.42632049537891714,0.4321592608244244,0.5299885859871887,0.6563731179560988,0.4135563562976978,0.8104990098320278
55,0.42464265389140377,0.43725857805922647,0.5299791561013705,0.6550624787413322,0.4141889986708184,0.8065864317695504
56,0.42390005539984726,0.42801444411311673,0.5336105838519721,0.6628012049347756,0.414677395671818,0.8209798425654282
57,0.4186781189020942,0.43143334114697335,0.5196597982320905,0.6601444412546235,0.3952903574818917,0.8437674907232138
58,0.4168902233714971,0.4309542628685362,0.5134435371650474,0.6633281919043574,0.38443920898926154,0.8683809551502556
59,0.4156386186094845,0.433167218093986,0.5471182220731464,0.6587169281730431,0.44146091227082745,0.7903914669130222
60,0.4118006047350249,0.42914031901787775,0.5143362995357897,0.664528156025706,0.3840526964831186,0.8656521726768375
61,0.4099787689442009,0.42633168697272417,0.5301724511566355,0.6653858659358799,0.40827471408166577,0.836237432818703
62,0.410348875490249,0.4475539953567605,0.503254384719433,0.6524407905319852,0.37448073263795023,0.8523688892313662
63,0.40653917854188254,0.41868404780257074,0.5326511234630946,0.6688554374727848,0.40938986699913754,0.8400233153135127
64,0.4036432201236621,0.4221637618449327,0.5539146893815613,0.6674559744895013,0.4455795387066774,0.7997887674973381
65,0.40282628331249115,0.419485817872098,0.5530099731354007,0.6703177108339312,0.4422711961514892,0.8094051811564396
66,0.3967121460588809,0.4228808694541353,0.546334692603348,0.670335608139312,0.43053604261176204,0.8204268748862447
67,0.3953561224549065,0.41670759880663116,0.5580678981282792,0.6726235478747725,0.44834346266408304,0.8054173310288356
68,0.39483180453335,0.41598759237486144,0.5588885346868322,0.6662189481924028,0.45482606905119427,0.7879644621850179
69,0.3935829123220832,0.41418113292696057,0.5529695268931234,0.6735826386181177,0.43961676003584116,0.8185023989430942
70,0.38914037276716795,0.411851376559971,0.5398614359595755,0.6755432536872157,0.41648826590528343,0.8445857831587394
71,0.3867271311951978,0.4259320758664567,0.5617055886767305,0.6635723414844638,0.46239707620700016,0.7779876913714293
72,0.3855571804812591,0.42127364765814546,0.5566863442847423,0.6700729147347795,0.4493747308449788,0.8030324789554525
73,0.38564782579560086,0.4160811095217728,0.5280022503616366,0.6735699220207669,0.4004664344779842,0.8659294011056491
74,0.3837347431150497,0.40655865269555236,0.5500971642836708,0.6797263498139378,0.42965269495973596,0.837054366381485
75,0.3789622356179613,0.41651380973506774,0.538507109071394,0.6738130335247863,0.41611081135138206,0.8439542542681081
76,0.38040911841176756,0.4079590067521704,0.5436791583103159,0.6772615625125709,0.4214862907613682,0.842163119986399
77,0.3778892996893749,0.40564175337061403,0.5497095290591583,0.6824651600737909,0.42823453428964336,0.8479249078379912
78,0.3752802761431733,0.42139007927123057,0.521364506294864,0.6711425072554842,0.39047816288191295,0.8686135452054229
79,0.37458024157118475,0.4172602219335455,0.5632920085449319,0.6770553607832687,0.4566642038229603,0.81327917117973
80,0.3752099210859963,0.409560674258992,0.5645902289439997,0.6805036673905058,0.4538162177337484,0.8154577448438595
81,0.3705981373786926,0.41597256049369724,0.569191201312406,0.6755592399419829,0.46536148505643504,0.7951764219861152
82,0.37081068322669325,0.40614393247721614,0.5408800815860396,0.6813340473547154,0.4146950635730593,0.8599489116426705
83,0.3688393781357761,0.4052070202464842,0.5386784003435108,0.6834690432139462,0.4096142164684739,0.8704460547226179
84,0.3660290752331056,0.40753280419741883,0.5365306646414779,0.6786484372875186,0.4104507781275939,0.8646657390496667
85,0.36573950346239015,0.3997943960469263,0.5540723598957383,0.68783037384296,0.43120642116481905,0.8537230712146551
86,0.3652958682489611,0.4054435637310164,0.5404536119504356,0.6820743969886376,0.4129719778572753,0.8616671971934377
87,0.362892771468443,0.39510963461335336,0.5559525693797499,0.68830897144452,0.43384420981607374,0.8516605686125122
88,0.3618288903214813,0.4084134751081094,0.5745953865533651,0.6809103669846628,0.47061372188738926,0.8014274023799597
89,0.3615509697754459,0.3964046606130737,0.5504631112325423,0.6888683457987063,0.4245487229333845,0.862253943437009
90,0.358460774114229,0.39758428853467126,0.5636290201040004,0.6884387630325095,0.4457284429124361,0.8362380239192875
91,0.3577078133147227,0.40164575766903415,0.5600212556717915,0.6852727438682379,0.44287158297300677,0.8373424598493691
92,0.3583193825920243,0.3976821130368354,0.5803980628659989,0.6901117035508817,0.47288350087343645,0.814158801204473
93,0.3570421819503491,0.3998348237448653,0.571328577863114,0.6864198661018354,0.4601593234801964,0.8191114208460769
94,0.3567372158641729,0.3943261652188937,0.5594014737975441,0.6917190512576574,0.43747155957053224,0.8558819906678012
95,0.3558802982261278,0.3975336910654559,0.5438432265952466,0.6879425676300087,0.41525860014239135,0.8754841628229082
96,0.3513920378631057,0.40542290521630925,0.5800480408195631,0.688570458726985,0.47368296314257624,0.8102550607500969
97,0.3524556514634266,0.3985309656147884,0.5514753670643578,0.6891921221737383,0.4260443635915318,0.8619886934587708
98,0.3517644859816694,0.40122345517748653,0.5575696519153263,0.688287906166467,0.4365333817932072,0.8486829160493338
99,0.3509039076474997,0.3938611572326518,0.5561008251736214,0.6922148494314788,0.43171732256822587,0.8625627230933366
100,0.3465452258942893,0.3981071692850097,0.5589839923380958,0.6892562773877562,0.43805266680000976,0.8471342553559423
101,0.348385410880611,0.39338756427253607,0.5646880730696285,0.6922418933957222,0.4451981467603832,0.8451304890340421
102,0.3440936620418842,0.4019613411294485,0.5693625641798132,0.6911415675765198,0.45307515922137054,0.8329705442286036
103,0.34312497706434847,0.38927547578764515,0.5737721241085628,0.6946178531693772,0.4582843557874268,0.8361183321876907
104,0.344663952270784,0.4124224334425453,0.5781954684818166,0.6889446547045134,0.4709694074552646,0.8151716566130739
105,0.34282616684339706,0.39399220802067897,0.550910650287883,0.6928992237094727,0.4233339240330041,0.8752566895556803
106,0.34266974025182595,0.3989250635298073,0.557900727193578,0.6879815913649939,0.43725279194755273,0.8463695259898291
107,0.34417939267007475,0.39360179352670466,0.563615700467336,0.6960677636619891,0.44061177325741185,0.857253300104464
108,0.33990612261974973,0.40119559714513425,0.5811246044465486,0.6940915642922852,0.471684447980239,0.8237189335559958
109,0.339159685292395,0.3949646708387055,0.5706912441713157,0.6952160934422831,0.4526242661587597,0.8424340751683244
110,0.33905987111152025,0.3910606965079344,0.5686823252341641,0.6978999048840165,0.4473547137478013,0.8534595626740122
111,0.3393513332394993,0.39977605799605076,0.5683933587668546,0.6947668283622589,0.4495207614443382,0.846912966244372
112,0.3375335736242355,0.3899081460707763,0.5682891735773157,0.698300701056409,0.44734033379402854,0.8570499498655636
113,0.3355229804418745,0.39930597634242254,0.5484733140976534,0.6911988189196017,0.4207647519543199,0.8748768511947681
114,0.33516001606958484,0.3998921603129687,0.574916107675423,0.6955493798837558,0.459756207315461,0.8371665926069547
115,0.3336495546059371,0.40046403583126466,0.5441271824702891,0.6885330353760764,0.4154159238994274,0.8753223045007564
116,0.3335553129873664,0.4025846395124517,0.5728738861618324,0.6960816369535013,0.456296372713163,0.8428138351031876
117,0.33464468496417565,0.3974508110696579,0.5528296582248228,0.6919134710560446,0.42623649565693716,0.8652062835288367
118,0.33271663342665764,0.3913511101355664,0.5702207116791566,0.6956049828441544,0.4515412163754355,0.8437623984145427
119,0.3324754126201388,0.3978628756603453,0.5726780284098663,0.6937471724023133,0.4566756384362455,0.8349288136849817
120,0.33229629459424254,0.4015462046046238,0.5307947182487506,0.6876853779742369,0.39587977213416337,0.9006457962985739
121,0.33248255344537586,0.38999403395241844,0.5609117154677242,0.698801616557468,0.4352040414532076,0.8721047231039633
122,0.32881103017750907,0.39695943553377877,0.5788546701383579,0.7008113859473506,0.4627145132568026,0.8450165367150199
123,0.33066787102103773,0.39564775982373673,0.5554392909879062,0.6923525991623922,0.4300321621758878,0.8622864258843257
124,0.3279938940548789,0.40351068307735677,0.5741346923001873,0.6943126201928425,0.45947885286355383,0.8347421142392377
125,0.3270575849179229,0.38858363624403636,0.5647066018509174,0.7007357387552388,0.43964408012901657,0.8693018990067661
126,0.32766986189924213,0.40462942558962667,0.5298773620470477,0.6859237836192832,0.3958107813651355,0.8995371312644668
127,0.3297802854447343,0.39371145442891037,0.5461854117523044,0.690929502902491,0.4168318535690752,0.8761131113905786
128,0.32742158711226277,0.3917221022140451,0.5644612799878566,0.699174665144525,0.44043518720667246,0.8666613576414575
129,0.3259611491164471,0.3937147500616444,0.5728761270076494,0.7010827233699131,0.4526867995523891,0.8560913575238912
130,0.32385125297766465,0.3935190207103481,0.5507158279531255,0.6962067610886165,0.4203687866379436,0.8827951273396696
131,0.32281174271354846,0.39212311555306184,0.5662773249885946,0.7008715033090427,0.44244581623272006,0.8687525766353897
132,0.32214361523610974,0.4044600195347822,0.5345969254837559,0.6880955895603941,0.4008783055906448,0.8915698329650027
133,0.3234573229135971,0.3933217598864887,0.5704946821175125,0.7009480901939775,0.44904143782067657,0.8587784783700662
134,0.3218707821218137,0.39482105333057144,0.5677888239151136,0.7004699565754171,0.44498812731469856,0.8631175020169276
135,0.32053023266576536,0.3937285625173438,0.5702064755908823,0.7006196697762784,0.44924484261929293,0.8598209562636191
136,0.32113669104705567,0.3958474783029776,0.5456380808749263,0.6942228055786897,0.41409542410506256,0.8872133291032974
137,0.32057481168082397,0.40331572813402533,0.5786726453719794,0.6976343157369563,0.464457574026051,0.8354458147734064
138,0.3199865990634418,0.40135177221378066,0.585115247449506,0.6971519951410888,0.47581426551421435,0.823181854293971
139,0.3175511477489817,0.3891713275024254,0.5743187463183308,0.703688967071338,0.4530838125587184,0.8599829243621084
140,0.3196518960581646,0.40369994094991574,0.5888943669414816,0.6974969202296574,0.48207668560759437,0.8193821503788199
141,0.317829699807577,0.394511820207031,0.564826209472113,0.6982524386322099,0.44203527003793686,0.8638175146355462
142,0.31706802095223335,0.40787685374529087,0.572954848767878,0.6968604163335588,0.4561397725988001,0.8444390260594323
143,0.3172154160915996,0.396539835666176,0.568307547513777,0.7004514345041009,0.4459782173450235,0.8620362875387666
144,0.31539937044700345,0.3967706115748966,0.5673843487552594,0.701832720859398,0.44332607816618713,0.867800392818651
145,0.31528405083250677,0.3976375469228039,0.541149693741479,0.6914538003110133,0.40919558783628646,0.8900501808602961
146,0.31668884034070494,0.39952609807981837,0.5717472362292844,0.7002355938976518,0.45222124419587245,0.8567065502070865
147,0.31567924459595487,0.39309495166622194,0.5630023419768025,0.7001827804825191,0.4378347479037949,0.8720388785703902
148,0.31404232061826265,0.39616797038113466,0.5763057060507937,0.7035108774061293,0.4565486122887959,0.855509751015454
149,0.3132867353264563,0.4034278272609814,0.5794018342920427,0.7023073570830356,0.462823272435857,0.8471270452324509
150,0.3133631711362174,0.4006649324494553,0.5559085722884484,0.698667733009324,0.4270470259555926,0.8794776285861845
151,0.31239912628588096,0.4003153854040207,0.5831498553546249,0.7033280348394647,0.467886946624965,0.8434879043890721
152,0.3118467103032505,0.4003740616240226,0.5760240458265642,0.7003383500823609,0.45789923264186266,0.8465669925332036
153,0.311636746873683,0.40192557858627403,0.5879747211091874,0.7043575753942047,0.47607561330754944,0.8391650997587523
154,0.31329768653369056,0.4136724087183996,0.5949568876062136,0.6967459419345964,0.49444551754263955,0.8086764924132834
155,0.3118160051458022,0.3989253774607412,0.569972099780833,0.6994332274892479,0.4494569939815474,0.8574749822998515
156,0.31173326850476846,0.3915308967044109,0.5751176593609078,0.7043624241985762,0.4539907725593573,0.860373228923995
157,0.30985244002816903,0.3994744775087845,0.5656916720387912,0.7017350674737182,0.44038618242514316,0.8691052829261882
158,0.30977423522806813,0.3972870992789039,0.5789636448693204,0.7043865330282078,0.4602812283266594,0.8531782533062264
159,0.30923139010619255,0.3982245827748507,0.5695305995905902,0.699524647034959,0.4482197663624929,0.856275509859608
160,0.31031456427876225,0.4097004972463972,0.5894637505520682,0.6972368182741588,0.483873801553819,0.8179002495872469
161,0.3090846020711493,0.3951458207673824,0.5785725114525924,0.7041359155728091,0.4594045102308092,0.8528650534340309
162,0.30842516837616313,0.38931279273680386,0.5624021390363981,0.7033753525974299,0.43449586222268244,0.8811322163739608
163,0.30876509690176845,0.4002372753892234,0.5548976854044008,0.6987712381988238,0.4250839872039914,0.8804800093080742
164,0.309233504992265,0.3984612102585339,0.5889838579205099,0.7060593664455435,0.4759688329760015,0.8407810783804107
165,0.30756946332853846,0.3900998316798465,0.5718004756508579,0.7031750162921431,0.44914395017104397,0.8617686982148998
test,0.4067895319109769,,0.5946041663223798,0.7094323685706918,0.4826953319813447,0.840841775684181
